"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"7";"8086";"8936";"96";"1475228742125";"0";"";""
"8";"8937";"9574";"72";"1475228742126";"0";"";""
"9";"9575";"10000";"46";"1475228742127";"0";"";""
"9";"1";"10000";"1229";"1475228742117";"10";"true";"Prim70"
"1";"1";"17021";"1962";"1475228742130";"4";"";""
"2";"17022";"32978";"1572";"1475228742130";"6";"";""
"3";"32979";"47872";"1400";"1475228742130";"9";"";""
"5";"60639";"71276";"944";"1475228742137";"5";"";""
"6";"71277";"80851";"858";"1475228742140";"5";"";""
"7";"80852";"89361";"737";"1475228742144";"4";"";""
"8";"89362";"95744";"577";"1475228742145";"5";"";""
"4";"47873";"60638";"1178";"1475228742136";"10";"";""
"9";"95745";"100000";"364";"1475228742149";"3";"";""
"9";"1";"100000";"9592";"1475228742129";"25";"true";"Prim70"
"1";"1";"170212";"15514";"1475228742161";"91";"";""
"2";"170213";"329787";"12874";"1475228742163";"139";"";""
"3";"329788";"478723";"11517";"1475228742163";"164";"";""
"5";"606383";"712765";"7933";"1475228742205";"157";"";""
"4";"478724";"606382";"9675";"1475228742164";"186";"";""
"7";"808511";"893617";"6250";"1475228742311";"142";"";""
"6";"712766";"808510";"7057";"1475228742273";"185";"";""
"8";"893618";"957446";"4617";"1475228742367";"101";"";""
"9";"957447";"1000000";"3061";"1475228742403";"74";"";""
"9";"1";"1000000";"78498";"1475228742159";"317";"true";"Prim70"
"9";"9574469";"10000000";"26364";"1475228742961";"3565";"";""
"1";"1";"1702127";"128298";"1475228742480";"4804";"";""
"8";"8936171";"9574468";"39718";"1475228742825";"5164";"";""
"6";"7127660";"8085106";"60337";"1475228742595";"6269";"";""
"7";"8085107";"8936170";"53390";"1475228742694";"6179";"";""
"5";"6063830";"7127659";"67839";"1475228742530";"6593";"";""
"2";"1702128";"3297872";"108479";"1475228742481";"6666";"";""
"4";"4787235";"6063829";"82314";"1475228742496";"6934";"";""
"3";"3297873";"4787234";"97840";"1475228742481";"7050";"";""
"9";"1";"10000000";"664579";"1475228742479";"7053";"true";"Prim70"
"1";"1";"1607";"253";"1475228749587";"0";"";""
"2";"1608";"3035";"181";"1475228749590";"0";"";""
"3";"3036";"4375";"163";"1475228749591";"0";"";""
"4";"4376";"5625";"142";"1475228749592";"0";"";""
"5";"5626";"6696";"124";"1475228749593";"0";"";""
"6";"6697";"7589";"101";"1475228749596";"0";"";""
"7";"7590";"8392";"87";"1475228749601";"0";"";""
"8";"8393";"9107";"78";"1475228749602";"0";"";""
"9";"9108";"9642";"61";"1475228749603";"0";"";""
"10";"9643";"10000";"39";"1475228749606";"0";"";""
"10";"1";"10000";"1229";"1475228749587";"20";"true";"Prim70"
"2";"16072";"30357";"1411";"1475228749610";"4";"";""
"1";"1";"16071";"1870";"1475228749609";"6";"";""
"3";"30358";"43750";"1274";"1475228749611";"8";"";""
"4";"43751";"56250";"1151";"1475228749617";"7";"";""
"5";"56251";"66964";"967";"1475228749620";"6";"";""
"6";"66965";"75892";"801";"1475228749624";"5";"";""
"7";"75893";"83928";"711";"1475228749627";"7";"";""
"9";"91072";"96428";"480";"1475228749633";"3";"";""
"8";"83929";"91071";"620";"1475228749632";"5";"";""
"10";"96429";"100000";"307";"1475228749643";"2";"";""
"10";"1";"100000";"9592";"1475228749608";"65";"true";"Prim70"
"1";"1";"160714";"14745";"1475228749679";"81";"";""
"2";"160715";"303571";"11542";"1475228749715";"158";"";""
"3";"303572";"437500";"10469";"1475228749749";"164";"";""
"4";"437501";"562500";"9501";"1475228749775";"155";"";""
"5";"562501";"669642";"8021";"1475228749798";"160";"";""
"6";"669643";"758928";"6616";"1475228749866";"125";"";""
"7";"758929";"839285";"5941";"1475228749934";"102";"";""
"8";"839286";"910714";"5238";"1475228749962";"105";"";""
"10";"964286";"1000000";"2559";"1475228750020";"54";"";""
"9";"910715";"964285";"3866";"1475228749992";"85";"";""
"10";"1";"1000000";"78498";"1475228749674";"403";"true";"Prim70"
"10";"9642858";"10000000";"22083";"1475228750979";"4094";"";""
"1";"1";"1607142";"121658";"1475228750080";"5536";"";""
"9";"9107143";"9642857";"33365";"1475228750679";"5390";"";""
"8";"8392858";"9107142";"44694";"1475228750533";"6439";"";""
"7";"7589286";"8392857";"50560";"1475228750377";"6857";"";""
"2";"1607143";"3035714";"97528";"1475228750080";"7314";"";""
"6";"6696429";"7589285";"56612";"1475228750262";"7251";"";""
"3";"3035715";"4375000";"88541";"1475228750086";"7575";"";""
"5";"5625001";"6696428";"68473";"1475228750183";"7595";"";""
"4";"4375001";"5625000";"81065";"1475228750118";"7938";"";""
"10";"1";"10000000";"664579";"1475228750079";"7977";"true";"Prim70"
"1";"1";"1515";"240";"1475228758113";"1";"";""
"2";"1516";"2878";"176";"1475228758116";"0";"";""
"3";"2879";"4090";"146";"1475228758118";"0";"";""
"4";"4091";"5227";"132";"1475228758120";"1";"";""
"5";"5228";"6287";"124";"1475228758123";"0";"";""
"6";"6288";"7196";"101";"1475228758125";"0";"";""
"7";"7197";"7954";"86";"1475228758126";"1";"";""
"8";"7955";"8636";"70";"1475228758152";"0";"";""
"9";"8637";"9242";"71";"1475228758176";"0";"";""
"10";"9243";"9696";"50";"1475228758222";"0";"";""
"11";"9697";"10000";"33";"1475228758258";"0";"";""
"11";"1";"10000";"1229";"1475228758112";"165";"true";"Prim70"
"1";"1";"15151";"1770";"1475228758302";"3";"";""
"2";"15152";"28787";"1364";"1475228758311";"5";"";""
"3";"28788";"40909";"1150";"1475228758330";"5";"";""
"4";"40910";"52272";"1060";"1475228758342";"4";"";""
"5";"52273";"62878";"964";"1475228758350";"5";"";""
"6";"62879";"71969";"815";"1475228758360";"4";"";""
"7";"71970";"79545";"668";"1475228758366";"4";"";""
"8";"79546";"86363";"607";"1475228758367";"8";"";""
"9";"86364";"92424";"531";"1475228758376";"4";"";""
"10";"92425";"96969";"403";"1475228758377";"3";"";""
"11";"96970";"100000";"260";"1475228758380";"2";"";""
"11";"1";"100000";"9592";"1475228758282";"101";"true";"Prim70"
"1";"1";"151515";"13977";"1475228758386";"109";"";""
"2";"151516";"287878";"11080";"1475228758387";"114";"";""
"3";"287879";"409090";"9483";"1475228758396";"149";"";""
"4";"409091";"522727";"8734";"1475228758431";"126";"";""
"7";"719697";"795454";"5608";"1475228758559";"201";"";""
"6";"628788";"719696";"6754";"1475228758536";"230";"";""
"5";"522728";"628787";"7977";"1475228758501";"251";"";""
"8";"795455";"863636";"4996";"1475228758755";"173";"";""
"9";"863637";"924242";"4440";"1475228758810";"147";"";""
"10";"924243";"969696";"3278";"1475228758912";"67";"";""
"11";"969697";"1000000";"2171";"1475228758933";"50";"";""
"11";"1";"1000000";"78498";"1475228758385";"599";"true";"Prim70"
"8";"7954546";"8636363";"42789";"1475228759368";"3440";"";""
"9";"8636364";"9242424";"37866";"1475228759533";"3379";"";""
"2";"1515152";"2878787";"93435";"1475228758988";"4065";"";""
"7";"7196970";"7954545";"47810";"1475228759223";"4185";"";""
"5";"5227273";"6287878";"68092";"1475228759037";"4738";"";""
"11";"9696970";"10000000";"18699";"1475228759903";"3970";"";""
"4";"4090910";"5227272";"74013";"1475228759003";"5480";"";""
"1";"1";"1515151";"115254";"1475228758987";"5631";"";""
"10";"9242425";"9696969";"28294";"1475228759725";"5254";"";""
"6";"6287879";"7196969";"57843";"1475228759074";"6347";"";""
"3";"2878788";"4090909";"80484";"1475228758996";"7106";"";""
"11";"1";"10000000";"664579";"1475228758986";"7116";"true";"Prim70"
"1";"1";"1372";"219";"1475228766122";"0";"";""
"2";"1373";"2679";"169";"1475228766122";"0";"";""
"3";"2680";"3856";"147";"1475228766123";"0";"";""
"4";"3857";"4901";"119";"1475228766123";"0";"";""
"5";"4902";"5882";"121";"1475228766124";"0";"";""
"6";"5883";"6797";"100";"1475228766126";"0";"";""
"7";"6798";"7581";"87";"1475228766126";"0";"";""
"8";"7582";"8235";"71";"1475228766127";"0";"";""
"9";"8236";"8823";"66";"1475228766128";"0";"";""
"10";"8824";"9346";"58";"1475228766129";"0";"";""
"11";"9347";"9738";"43";"1475228766130";"0";"";""
"12";"9739";"10000";"29";"1475228766131";"0";"";""
"12";"1";"10000";"1229";"1475228766121";"10";"true";"Prim70"
"1";"1";"13725";"1624";"1475228766135";"2";"";""
"2";"13726";"26797";"1315";"1475228766135";"5";"";""
"4";"38563";"49019";"976";"1475228766140";"4";"";""
"3";"26798";"38562";"1123";"1475228766136";"9";"";""
"5";"49020";"58823";"910";"1475228766141";"7";"";""
"6";"58824";"67973";"823";"1475228766147";"3";"";""
"7";"67974";"75816";"698";"1475228766148";"4";"";""
"8";"75817";"82352";"583";"1475228766149";"3";"";""
"9";"82353";"88235";"505";"1475228766152";"3";"";""
"11";"93465";"97385";"342";"1475228766157";"1";"";""
"12";"97386";"100000";"226";"1475228766158";"1";"";""
"10";"88236";"93464";"467";"1475228766155";"4";"";""
"12";"1";"100000";"9592";"1475228766134";"26";"true";"Prim70"
"1";"1";"137254";"12780";"1475228766162";"61";"";""
"2";"137255";"267973";"10709";"1475228766163";"90";"";""
"4";"385621";"490196";"8048";"1475228766165";"98";"";""
"3";"267974";"385620";"9244";"1475228766163";"127";"";""
"5";"490197";"588235";"7448";"1475228766227";"103";"";""
"7";"679739";"758169";"5799";"1475228766268";"87";"";""
"8";"758170";"823529";"4850";"1475228766292";"76";"";""
"6";"588236";"679738";"6806";"1475228766263";"119";"";""
"9";"823530";"882352";"4313";"1475228766331";"70";"";""
"10";"882353";"934640";"3811";"1475228766358";"63";"";""
"11";"934641";"973856";"2828";"1475228766378";"48";"";""
"12";"973857";"1000000";"1862";"1475228766383";"45";"";""
"12";"1";"1000000";"78498";"1475228766162";"266";"true";"Prim70"
"3";"2679739";"3856209";"78454";"1475228766432";"3797";"";""
"2";"1372550";"2679738";"90117";"1475228766431";"3880";"";""
"6";"5882353";"6797385";"58417";"1475228766626";"3729";"";""
"5";"4901961";"5882352";"63143";"1475228766535";"3856";"";""
"4";"3856210";"4901960";"68420";"1475228766435";"4021";"";""
"1";"1";"1372549";"105145";"1475228766431";"4080";"";""
"7";"6797386";"7581699";"49704";"1475228766925";"4716";"";""
"11";"9346406";"9738562";"24403";"1475228770680";"1739";"";""
"12";"9738563";"10000000";"16112";"1475228771397";"1191";"";""
"10";"8823530";"9346405";"32609";"1475228770583";"2289";"";""
"8";"7581700";"8235294";"41153";"1475228770190";"2698";"";""
"9";"8235295";"8823529";"36902";"1475228770442";"2508";"";""
"12";"1";"10000000";"664579";"1475228766430";"6520";"true";"Prim70"
"1";"1";"1257";"204";"1475228773000";"0";"";""
"2";"1258";"2457";"159";"1475228773012";"1";"";""
"3";"2458";"3600";"140";"1475228773014";"0";"";""
"4";"3601";"4628";"121";"1475228773016";"0";"";""
"5";"4629";"5542";"108";"1475228773019";"0";"";""
"6";"5543";"6400";"102";"1475228773023";"0";"";""
"7";"6401";"7200";"85";"1475228773025";"0";"";""
"8";"7201";"7885";"78";"1475228773026";"0";"";""
"9";"7886";"8457";"60";"1475228773028";"0";"";""
"10";"8458";"8971";"59";"1475228773031";"0";"";""
"11";"8972";"9428";"50";"1475228773034";"1";"";""
"12";"9429";"9771";"39";"1475228773040";"0";"";""
"13";"9772";"10000";"24";"1475228773043";"0";"";""
"13";"1";"10000";"1229";"1475228772997";"50";"true";"Prim70"
"1";"1";"12571";"1501";"1475228773049";"3";"";""
"2";"12572";"24571";"1224";"1475228773053";"4";"";""
"3";"24572";"36000";"1099";"1475228773058";"5";"";""
"4";"36001";"46285";"963";"1475228773062";"4";"";""
"6";"55429";"64000";"786";"1475228773082";"4";"";""
"5";"46286";"55428";"840";"1475228773073";"15";"";""
"7";"64001";"72000";"715";"1475228773091";"3";"";""
"8";"72001";"78857";"607";"1475228773094";"6";"";""
"9";"78858";"84571";"509";"1475228773100";"3";"";""
"10";"84572";"89714";"444";"1475228773107";"3";"";""
"11";"89715";"94285";"404";"1475228773111";"3";"";""
"12";"94286";"97714";"302";"1475228773120";"2";"";""
"13";"97715";"100000";"198";"1475228773126";"0";"";""
"13";"1";"100000";"9592";"1475228773048";"80";"true";"Prim70"
"1";"1";"125714";"11796";"1475228773132";"66";"";""
"3";"245715";"360000";"9068";"1475228773150";"91";"";""
"2";"125715";"245714";"9893";"1475228773133";"79";"";""
"4";"360001";"462857";"7910";"1475228773164";"91";"";""
"5";"462858";"554285";"6981";"1475228773214";"88";"";""
"6";"554286";"640000";"6426";"1475228773243";"88";"";""
"7";"640001";"720000";"5955";"1475228773257";"86";"";""
"8";"720001";"788571";"5080";"1475228773308";"75";"";""
"9";"788572";"845714";"4195";"1475228773335";"66";"";""
"10";"845715";"897142";"3771";"1475228773345";"62";"";""
"13";"977143";"1000000";"1629";"1475228773408";"29";"";""
"11";"897143";"942857";"3327";"1475228773384";"56";"";""
"12";"942858";"977142";"2467";"1475228773403";"42";"";""
"13";"1";"1000000";"78498";"1475228773129";"316";"true";"Prim70"
"1";"1";"1257142";"96972";"1475228773448";"2027";"";""
"2";"1257143";"2457142";"83196";"1475228773450";"3107";"";""
"3";"2457143";"3600000";"76558";"1475228773454";"3336";"";""
"5";"4628572";"5542857";"59232";"1475228773557";"3252";"";""
"4";"3600001";"4628571";"67579";"1475228773500";"3371";"";""
"6";"5542858";"6400000";"54873";"1475228773867";"3843";"";""
"12";"9428572";"9771428";"21313";"1475228777468";"1509";"";""
"9";"7885715";"8457142";"35814";"1475228776815";"2485";"";""
"13";"9771429";"10000000";"14097";"1475228777866";"1473";"";""
"7";"6400001";"7200000";"50909";"1475228775527";"3827";"";""
"10";"8457143";"8971428";"32256";"1475228777033";"2544";"";""
"8";"7200001";"7885714";"43288";"1475228776666";"3371";"";""
"11";"8971429";"9428571";"28492";"1475228777103";"3012";"";""
"13";"1";"10000000";"664579";"1475228773448";"6667";"true";"Prim70"
"1";"1";"1206";"197";"1475228780139";"0";"";""
"2";"1207";"2311";"147";"1475228780149";"0";"";""
"3";"2312";"3366";"130";"1475228780152";"0";"";""
"4";"3367";"4371";"122";"1475228780154";"0";"";""
"5";"4372";"5276";"103";"1475228780160";"0";"";""
"6";"5277";"6080";"94";"1475228780161";"0";"";""
"7";"6081";"6834";"87";"1475228780162";"0";"";""
"8";"6835";"7537";"75";"1475228780164";"0";"";""
"9";"7538";"8140";"67";"1475228780166";"0";"";""
"10";"8141";"8643";"54";"1475228780167";"0";"";""
"11";"8644";"9095";"52";"1475228780169";"0";"";""
"12";"9096";"9497";"49";"1475228780172";"0";"";""
"13";"9498";"9798";"31";"1475228780174";"0";"";""
"14";"9799";"10000";"21";"1475228780174";"0";"";""
"14";"1";"10000";"1229";"1475228780135";"40";"true";"Prim70"
"1";"1";"12060";"1444";"1475228780178";"2";"";""
"2";"12061";"23115";"1136";"1475228780181";"3";"";""
"3";"23116";"33668";"1027";"1475228780185";"4";"";""
"4";"33669";"43718";"947";"1475228780187";"4";"";""
"5";"43719";"52763";"832";"1475228780192";"4";"";""
"6";"52764";"60804";"743";"1475228780194";"3";"";""
"7";"60805";"68341";"669";"1475228780197";"3";"";""
"8";"68342";"75376";"628";"1475228780197";"3";"";""
"9";"75377";"81407";"539";"1475228780199";"3";"";""
"10";"81408";"86432";"440";"1475228780201";"3";"";""
"11";"86433";"90954";"393";"1475228780203";"3";"";""
"12";"90955";"94974";"357";"1475228780204";"2";"";""
"13";"94975";"97989";"263";"1475228780207";"2";"";""
"14";"97990";"100000";"174";"1475228780209";"0";"";""
"14";"1";"100000";"9592";"1475228780176";"34";"true";"Prim70"
"1";"1";"120603";"11348";"1475228780213";"51";"";""
"3";"231156";"336683";"8398";"1475228780220";"79";"";""
"2";"120604";"231155";"9184";"1475228780214";"99";"";""
"4";"336684";"437185";"7804";"1475228780264";"88";"";""
"5";"437186";"527638";"6919";"1475228780276";"84";"";""
"6";"527639";"608040";"6053";"1475228780313";"82";"";""
"7";"608041";"683417";"5604";"1475228780353";"80";"";""
"8";"683418";"753768";"5209";"1475228780365";"77";"";""
"9";"753769";"814070";"4466";"1475228780396";"69";"";""
"10";"814071";"864321";"3683";"1475228780433";"59";"";""
"11";"864322";"909547";"3324";"1475228780444";"55";"";""
"12";"909548";"949748";"2894";"1475228780468";"48";"";""
"14";"979900";"1000000";"1437";"1475228780503";"23";"";""
"13";"949749";"979899";"2175";"1475228780498";"46";"";""
"14";"1";"1000000";"78498";"1475228780213";"331";"true";"Prim70"
"1";"1";"1206030";"93345";"1475228780546";"1659";"";""
"2";"1206031";"2311557";"76965";"1475228780547";"2843";"";""
"3";"2311558";"3366834";"71010";"1475228780549";"2997";"";""
"4";"3366835";"4371859";"66175";"1475228780614";"3299";"";""
"5";"4371860";"5276381";"58890";"1475228780652";"3340";"";""
"6";"5276382";"6080402";"51612";"1475228780922";"3222";"";""
"7";"6080403";"6834170";"48062";"1475228782285";"3331";"";""
"11";"8643217";"9095477";"28235";"1475228784184";"2050";"";""
"8";"6834171";"7537688";"44565";"1475228783539";"3027";"";""
"10";"8140704";"8643216";"31583";"1475228784055";"2555";"";""
"13";"9497488";"9798994";"18771";"1475228785230";"1417";"";""
"12";"9095478";"9497487";"25031";"1475228784618";"2142";"";""
"9";"7537689";"8140703";"37952";"1475228783907";"3017";"";""
"14";"9798995";"10000000";"12383";"1475228786618";"707";"";""
"14";"1";"10000000";"664579";"1475228780546";"6779";"true";"Prim70"
"1";"1";"1116";"186";"1475228787369";"0";"";""
"2";"1117";"2187";"141";"1475228787369";"0";"";""
"3";"2188";"3169";"122";"1475228787370";"0";"";""
"4";"3170";"4107";"116";"1475228787372";"0";"";""
"5";"4108";"5000";"104";"1475228787373";"0";"";""
"6";"5001";"5803";"92";"1475228787375";"0";"";""
"7";"5804";"6517";"81";"1475228787376";"0";"";""
"8";"6518";"7187";"76";"1475228787377";"0";"";""
"9";"7188";"7812";"69";"1475228787378";"0";"";""
"10";"7813";"8348";"58";"1475228787380";"0";"";""
"11";"8349";"8794";"50";"1475228787380";"0";"";""
"12";"8795";"9196";"44";"1475228787381";"0";"";""
"13";"9197";"9553";"44";"1475228787382";"0";"";""
"14";"9554";"9821";"28";"1475228787383";"0";"";""
"15";"9822";"10000";"18";"1475228787385";"0";"";""
"15";"1";"10000";"1229";"1475228787368";"18";"true";"Prim70"
"1";"1";"11160";"1351";"1475228787387";"3";"";""
"2";"11161";"21875";"1103";"1475228787391";"3";"";""
"3";"21876";"31696";"954";"1475228787392";"2";"";""
"4";"31697";"41071";"890";"1475228787395";"3";"";""
"5";"41072";"50000";"835";"1475228787399";"4";"";""
"6";"50001";"58035";"743";"1475228787400";"3";"";""
"7";"58036";"65178";"637";"1475228787401";"3";"";""
"8";"65179";"71875";"600";"1475228787404";"3";"";""
"9";"71876";"78125";"558";"1475228787407";"2";"";""
"10";"78126";"83482";"480";"1475228787409";"2";"";""
"11";"83483";"87946";"387";"1475228787411";"2";"";""
"12";"87947";"91964";"346";"1475228787412";"3";"";""
"14";"95536";"98214";"223";"1475228787414";"2";"";""
"13";"91965";"95535";"325";"1475228787413";"2";"";""
"15";"98215";"100000";"160";"1475228787418";"0";"";""
"15";"1";"100000";"9592";"1475228787386";"34";"true";"Prim70"
"1";"1";"111607";"10584";"1475228787422";"45";"";""
"2";"111608";"218750";"8922";"1475228787424";"69";"";""
"3";"218751";"316964";"7850";"1475228787425";"76";"";""
"4";"316965";"410714";"7312";"1475228787469";"79";"";""
"6";"500001";"580357";"6073";"1475228787508";"77";"";""
"5";"410715";"500000";"6870";"1475228787494";"97";"";""
"7";"580358";"651785";"5337";"1475228787549";"73";"";""
"8";"651786";"718750";"4992";"1475228787585";"73";"";""
"9";"718751";"781250";"4619";"1475228787594";"69";"";""
"10";"781251";"834821";"3962";"1475228787628";"64";"";""
"12";"879465";"919642";"2925";"1475228787665";"49";"";""
"11";"834822";"879464";"3262";"1475228787664";"53";"";""
"13";"919643";"955357";"2589";"1475228787697";"43";"";""
"15";"982143";"1000000";"1278";"1475228787722";"22";"";""
"14";"955358";"982142";"1923";"1475228787715";"33";"";""
"15";"1";"1000000";"78498";"1475228787420";"328";"true";"Prim70"
"1";"1";"1116071";"86897";"1475228787751";"1628";"";""
"2";"1116072";"2187500";"74925";"1475228787752";"2513";"";""
"3";"2187501";"3169642";"66332";"1475228787758";"2965";"";""
"4";"3169643";"4107142";"62087";"1475228787823";"2945";"";""
"5";"4107143";"5000000";"58272";"1475228787890";"3377";"";""
"6";"5000001";"5803571";"51704";"1475228788024";"3481";"";""
"7";"5803572";"6517857";"45694";"1475228789299";"2986";"";""
"11";"8348215";"8794642";"28030";"1475228791137";"2017";"";""
"8";"6517858";"7187500";"42618";"1475228790168";"3016";"";""
"9";"7187501";"7812500";"39422";"1475228790465";"2917";"";""
"10";"7812501";"8348214";"33695";"1475228791092";"2704";"";""
"14";"9553572";"9821428";"16695";"1475228792813";"1164";"";""
"15";"9821429";"10000000";"10968";"1475228793292";"808";"";""
"13";"9196429";"9553571";"22222";"1475228792292";"1822";"";""
"12";"8794643";"9196428";"25018";"1475228791666";"2824";"";""
"15";"1";"10000000";"664579";"1475228787749";"6741";"true";"Prim70"
"1";"1";"10000";"1229";"1475228803765";"1";"";""
"1";"1";"10000";"1229";"1475228803765";"2";"true";"Prim71"
"1";"1";"100000";"9592";"1475228803768";"36";"";""
"1";"1";"100000";"9592";"1475228803767";"37";"true";"Prim71"
"1";"1";"1000000";"78498";"1475228803806";"700";"";""
"1";"1";"1000000";"78498";"1475228803805";"701";"true";"Prim71"
"1";"1";"10000000";"664579";"1475228804509";"14903";"";""
"1";"1";"10000000";"664579";"1475228804508";"14904";"true";"Prim71"
"1";"1";"6000";"783";"1475228819445";"0";"";""
"2";"6001";"10000";"446";"1475228819445";"0";"";""
"2";"1";"10000";"1229";"1475228819444";"2";"true";"Prim71"
"2";"60001";"100000";"3535";"1475228819447";"17";"";""
"1";"1";"60000";"6057";"1475228819447";"20";"";""
"2";"1";"100000";"9592";"1475228819447";"20";"true";"Prim71"
"1";"1";"600000";"49098";"1475228819469";"347";"";""
"2";"600001";"1000000";"29400";"1475228819469";"357";"";""
"2";"1";"1000000";"78498";"1475228819469";"357";"true";"Prim71"
"1";"1";"6000000";"412849";"1475228819829";"9963";"";""
"2";"6000001";"10000000";"251730";"1475228819829";"10214";"";""
"2";"1";"10000000";"664579";"1475228819828";"10216";"true";"Prim71"
"1";"1";"5000";"669";"1475228830089";"0";"";""
"2";"5001";"8000";"338";"1475228830089";"0";"";""
"3";"8001";"10000";"222";"1475228830089";"0";"";""
"3";"1";"10000";"1229";"1475228830089";"1";"true";"Prim71"
"3";"80001";"100000";"1755";"1475228830093";"7";"";""
"2";"50001";"80000";"2704";"1475228830092";"13";"";""
"1";"1";"50000";"5133";"1475228830092";"16";"";""
"3";"1";"100000";"9592";"1475228830092";"16";"true";"Prim71"
"3";"800001";"1000000";"14547";"1475228830109";"220";"";""
"2";"500001";"800000";"22413";"1475228830109";"312";"";""
"1";"1";"500000";"41538";"1475228830109";"317";"";""
"3";"1";"1000000";"78498";"1475228830109";"317";"true";"Prim71"
"3";"8000001";"10000000";"124802";"1475228830427";"6315";"";""
"2";"5000001";"8000000";"191264";"1475228830427";"8576";"";""
"1";"1";"5000000";"348513";"1475228830427";"9003";"";""
"3";"1";"10000000";"664579";"1475228830427";"9003";"true";"Prim71"
"1";"1";"4117";"566";"1475228839484";"0";"";""
"2";"4118";"7058";"341";"1475228839485";"0";"";""
"3";"7059";"8823";"192";"1475228839487";"0";"";""
"4";"8824";"10000";"130";"1475228839487";"0";"";""
"4";"1";"10000";"1229";"1475228839484";"5";"true";"Prim71"
"2";"41177";"70588";"2686";"1475228839491";"12";"";""
"3";"70589";"88235";"1564";"1475228839495";"10";"";""
"1";"1";"41176";"4307";"1475228839490";"17";"";""
"4";"88236";"100000";"1035";"1475228839507";"6";"";""
"4";"1";"100000";"9592";"1475228839490";"22";"true";"Prim71"
"4";"882353";"1000000";"8501";"1475228839550";"194";"";""
"3";"705883";"882352";"13009";"1475228839514";"286";"";""
"1";"1";"411764";"34753";"1475228839514";"351";"";""
"2";"411765";"705882";"22235";"1475228839514";"374";"";""
"4";"1";"1000000";"78498";"1475228839514";"376";"true";"Prim71"
"4";"8823530";"10000000";"73124";"1475228839942";"5623";"";""
"3";"7058824";"8823529";"111035";"1475228839903";"7409";"";""
"1";"1";"4117647";"290928";"1475228839895";"9253";"";""
"2";"4117648";"7058823";"189492";"1475228839897";"9708";"";""
"4";"1";"10000000";"664579";"1475228839894";"9712";"true";"Prim71"
"2";"3929";"6428";"292";"1475228849646";"0";"";""
"3";"6429";"8214";"193";"1475228849646";"0";"";""
"4";"8215";"9285";"121";"1475228849647";"1";"";""
"5";"9286";"10000";"79";"1475228849649";"1";"";""
"1";"1";"3928";"544";"1475228849646";"0";"";""
"5";"1";"10000";"1229";"1475228849645";"5";"true";"Prim71"
"2";"39286";"64285";"2302";"1475228849653";"11";"";""
"1";"1";"39285";"4135";"1475228849653";"14";"";""
"3";"64286";"82142";"1594";"1475228849653";"13";"";""
"4";"82143";"92857";"940";"1475228849659";"10";"";""
"5";"92858";"100000";"621";"1475228849669";"4";"";""
"5";"1";"100000";"9592";"1475228849652";"21";"true";"Prim71"
"5";"928572";"1000000";"5133";"1475228849711";"129";"";""
"4";"821429";"928571";"7844";"1475228849676";"165";"";""
"3";"642858";"821428";"13244";"1475228849675";"236";"";""
"2";"392858";"642857";"18975";"1475228849675";"287";"";""
"1";"1";"392857";"33302";"1475228849675";"302";"";""
"5";"1";"1000000";"78498";"1475228849674";"304";"true";"Prim71"
"5";"9285715";"10000000";"44291";"1475228850016";"3722";"";""
"4";"8214286";"9285714";"67056";"1475228849981";"5439";"";""
"3";"6428572";"8214285";"113007";"1475228849980";"7561";"";""
"2";"3928572";"6428571";"161734";"1475228849980";"9222";"";""
"1";"1";"3928571";"278491";"1475228849980";"9733";"";""
"5";"1";"10000000";"664579";"1475228849979";"9734";"true";"Prim71"
"1";"1";"3170";"449";"1475228859739";"1";"";""
"2";"3171";"5853";"320";"1475228859740";"0";"";""
"3";"5854";"7560";"190";"1475228859741";"0";"";""
"4";"7561";"8780";"135";"1475228859742";"0";"";""
"5";"8781";"9512";"84";"1475228859746";"0";"";""
"6";"9513";"10000";"51";"1475228859747";"0";"";""
"6";"1";"10000";"1229";"1475228859738";"10";"true";"Prim71"
"1";"1";"31707";"3409";"1475228859751";"12";"";""
"2";"31708";"58536";"2514";"1475228859753";"12";"";""
"3";"58537";"75609";"1524";"1475228859766";"9";"";""
"4";"75610";"87804";"1080";"1475228859770";"9";"";""
"5";"87805";"95121";"643";"1475228859781";"4";"";""
"6";"95122";"100000";"422";"1475228859787";"6";"";""
"6";"1";"100000";"9592";"1475228859750";"44";"true";"Prim71"
"1";"1";"317073";"27364";"1475228859797";"315";"";""
"3";"585366";"756097";"12702";"1475228859836";"353";"";""
"5";"878049";"951219";"5326";"1475228860051";"156";"";""
"2";"317074";"585365";"20627";"1475228859803";"461";"";""
"4";"756098";"878048";"8982";"1475228859914";"329";"";""
"6";"951220";"1000000";"3497";"1475228860183";"96";"";""
"6";"1";"1000000";"78498";"1475228859796";"485";"true";"Prim71"
"6";"9512196";"10000000";"30218";"1475228860558";"3300";"";""
"5";"8780488";"9512195";"45587";"1475228860459";"4335";"";""
"4";"7560976";"8780487";"76653";"1475228860380";"6068";"";""
"1";"1";"3170731";"228227";"1475228860291";"7141";"";""
"3";"5853659";"7560975";"108675";"1475228860327";"7288";"";""
"2";"3170732";"5853658";"175219";"1475228860295";"8447";"";""
"6";"1";"10000000";"664579";"1475228860286";"8457";"true";"Prim71"
