"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idõ";"Idõ";"Összefoglaló";"Módszer"
"3";"30358";"43750";"1274";"1475230225972";"8";"";""
"4";"43751";"56250";"1151";"1475230225972";"9";"";""
"8";"83929";"91071";"620";"1475230225983";"5";"";""
"9";"91072";"96428";"480";"1475230225983";"6";"";""
"7";"75893";"83928";"711";"1475230225983";"8";"";""
"6";"66965";"75892";"801";"1475230225983";"8";"";""
"1";"1";"16071";"1870";"1475230225972";"23";"";""
"5";"56251";"66964";"967";"1475230225983";"15";"";""
"10";"96429";"100000";"307";"1475230225996";"4";"";""
"10";"1";"100000";"9592";"1475230225970";"30";"true";"Prim70"
"1";"1";"160714";"14745";"1475230226003";"177";"";""
"2";"160715";"303571";"11542";"1475230226004";"226";"";""
"4";"437501";"562500";"9501";"1475230226004";"253";"";""
"3";"303572";"437500";"10469";"1475230226004";"264";"";""
"7";"758929";"839285";"5941";"1475230226180";"192";"";""
"8";"839286";"910714";"5238";"1475230226180";"203";"";""
"6";"669643";"758928";"6616";"1475230226180";"231";"";""
"5";"562501";"669642";"8021";"1475230226155";"313";"";""
"10";"964286";"1000000";"2559";"1475230226420";"77";"";""
"9";"910715";"964285";"3866";"1475230226415";"156";"";""
"10";"1";"1000000";"78498";"1475230226003";"574";"true";"Prim70"
"10";"9642858";"10000000";"22083";"1475230226678";"4834";"";""
"9";"9107143";"9642857";"33365";"1475230226673";"6423";"";""
"1";"1";"1607142";"121658";"1475230226584";"7011";"";""
"8";"8392858";"9107142";"44694";"1475230226666";"8038";"";""
"7";"7589286";"8392857";"50560";"1475230226650";"8688";"";""
"6";"6696429";"7589285";"56612";"1475230226645";"9006";"";""
"2";"1607143";"3035714";"97528";"1475230226588";"9127";"";""
"5";"5625001";"6696428";"68473";"1475230226640";"9416";"";""
"3";"3035715";"4375000";"88541";"1475230226602";"9723";"";""
"4";"4375001";"5625000";"81065";"1475230226633";"9895";"";""
"10";"1";"10000000";"664579";"1475230226578";"9950";"true";"Prim70"
"2";"1516";"2878";"176";"1475230236531";"0";"";""
"3";"2879";"4090";"146";"1475230236531";"0";"";""
"1";"1";"1515";"240";"1475230236531";"0";"";""
"6";"6288";"7196";"101";"1475230236532";"2";"";""
"4";"4091";"5227";"132";"1475230236532";"2";"";""
"5";"5228";"6287";"124";"1475230236532";"2";"";""
"7";"7197";"7954";"86";"1475230236535";"2";"";""
"9";"8637";"9242";"71";"1475230236537";"0";"";""
"10";"9243";"9696";"50";"1475230236537";"0";"";""
"8";"7955";"8636";"70";"1475230236537";"1";"";""
"11";"9697";"10000";"33";"1475230236539";"2";"";""
"11";"1";"10000";"1229";"1475230236530";"11";"true";"Prim70"
"2";"15152";"28787";"1364";"1475230236546";"6";"";""
"3";"28788";"40909";"1150";"1475230236546";"7";"";""
"4";"40910";"52272";"1060";"1475230236546";"7";"";""
"8";"79546";"86363";"607";"1475230236554";"6";"";""
"7";"71970";"79545";"668";"1475230236554";"6";"";""
"6";"62879";"71969";"815";"1475230236554";"7";"";""
"1";"1";"15151";"1770";"1475230236545";"20";"";""
"5";"52273";"62878";"964";"1475230236554";"16";"";""
"10";"92425";"96969";"403";"1475230236565";"5";"";""
"9";"86364";"92424";"531";"1475230236565";"9";"";""
"11";"96970";"100000";"260";"1475230236572";"4";"";""
"11";"1";"100000";"9592";"1475230236543";"35";"true";"Prim70"
"11";"969697";"1000000";"2171";"1475230236646";"118";"";""
"10";"924243";"969696";"3278";"1475230236645";"187";"";""
"2";"151516";"287878";"11080";"1475230236581";"290";"";""
"7";"719697";"795454";"5608";"1475230236615";"274";"";""
"9";"863637";"924242";"4440";"1475230236620";"269";"";""
"8";"795455";"863636";"4996";"1475230236616";"273";"";""
"1";"1";"151515";"13977";"1475230236581";"312";"";""
"6";"628788";"719696";"6754";"1475230236582";"318";"";""
"4";"409091";"522727";"8734";"1475230236581";"347";"";""
"5";"522728";"628787";"7977";"1475230236581";"350";"";""
"3";"287879";"409090";"9483";"1475230236581";"370";"";""
"11";"1";"1000000";"78498";"1475230236579";"372";"true";"Prim70"
"11";"9696970";"10000000";"18699";"1475230239677";"3366";"";""
"10";"9242425";"9696969";"28294";"1475230238948";"4736";"";""
"8";"7954546";"8636363";"42789";"1475230237366";"6391";"";""
"9";"8636364";"9242424";"37866";"1475230238280";"6240";"";""
"2";"1515152";"2878787";"93435";"1475230236955";"7632";"";""
"1";"1";"1515151";"115254";"1475230236955";"7910";"";""
"3";"2878788";"4090909";"80484";"1475230236959";"8452";"";""
"5";"5227273";"6287878";"68092";"1475230237058";"8651";"";""
"4";"4090910";"5227272";"74013";"1475230236959";"8928";"";""
"7";"7196970";"7954545";"47810";"1475230237790";"8886";"";""
"6";"6287879";"7196969";"57843";"1475230237088";"9660";"";""
"11";"1";"10000000";"664579";"1475230236955";"9795";"true";"Prim70"
"1";"1";"1372";"219";"1475230246761";"0";"";""
"3";"2680";"3856";"147";"1475230246761";"0";"";""
"2";"1373";"2679";"169";"1475230246761";"0";"";""
"4";"3857";"4901";"119";"1475230246761";"0";"";""
"5";"4902";"5882";"121";"1475230246761";"0";"";""
"6";"5883";"6797";"100";"1475230246763";"0";"";""
"7";"6798";"7581";"87";"1475230246763";"0";"";""
"9";"8236";"8823";"66";"1475230246764";"0";"";""
"8";"7582";"8235";"71";"1475230246764";"0";"";""
"11";"9347";"9738";"43";"1475230246765";"0";"";""
"12";"9739";"10000";"29";"1475230246765";"0";"";""
"10";"8824";"9346";"58";"1475230246764";"1";"";""
"12";"1";"10000";"1229";"1475230246757";"8";"true";"Prim70"
"1";"1";"13725";"1624";"1475230246765";"6";"";""
"2";"13726";"26797";"1315";"1475230246765";"7";"";""
"3";"26798";"38562";"1123";"1475230246765";"7";"";""
"9";"82353";"88235";"505";"1475230246775";"4";"";""
"8";"75817";"82352";"583";"1475230246775";"4";"";""
"7";"67974";"75816";"698";"1475230246775";"6";"";""
"6";"58824";"67973";"823";"1475230246774";"7";"";""
"5";"49020";"58823";"910";"1475230246774";"13";"";""
"4";"38563";"49019";"976";"1475230246772";"17";"";""
"11";"93465";"97385";"342";"1475230246790";"3";"";""
"10";"88236";"93464";"467";"1475230246790";"4";"";""
"12";"97386";"100000";"226";"1475230246794";"3";"";""
"12";"1";"100000";"9592";"1475230246765";"33";"true";"Prim70"
"1";"1";"137254";"12780";"1475230246798";"96";"";""
"2";"137255";"267973";"10709";"1475230246798";"138";"";""
"4";"385621";"490196";"8048";"1475230246798";"209";"";""
"3";"267974";"385620";"9244";"1475230246798";"213";"";""
"8";"758170";"823529";"4850";"1475230246938";"118";"";""
"7";"679739";"758169";"5799";"1475230246938";"147";"";""
"12";"973857";"1000000";"1862";"1475230247059";"80";"";""
"6";"588236";"679738";"6806";"1475230246938";"212";"";""
"11";"934641";"973856";"2828";"1475230247059";"115";"";""
"10";"882353";"934640";"3811";"1475230247059";"141";"";""
"5";"490197";"588235";"7448";"1475230246938";"271";"";""
"9";"823530";"882352";"4313";"1475230247059";"179";"";""
"12";"1";"1000000";"78498";"1475230246798";"440";"true";"Prim70"
"1";"1";"1372549";"105145";"1475230247239";"5554";"";""
"12";"9738563";"10000000";"16112";"1475230251278";"3903";"";""
"11";"9346406";"9738562";"24403";"1475230250313";"5616";"";""
"2";"1372550";"2679738";"90117";"1475230247239";"8838";"";""
"9";"8235295";"8823529";"36902";"1475230248749";"7768";"";""
"8";"7581700";"8235294";"41153";"1475230248116";"8405";"";""
"10";"8823530";"9346405";"32609";"1475230249466";"7137";"";""
"7";"6797386";"7581699";"49704";"1475230247679";"9037";"";""
"3";"2679739";"3856209";"78454";"1475230247242";"9508";"";""
"4";"3856210";"4901960";"68420";"1475230247399";"9518";"";""
"6";"5882353";"6797385";"58417";"1475230247662";"9509";"";""
"5";"4901961";"5882352";"63143";"1475230247644";"9555";"";""
"12";"1";"10000000";"664579";"1475230247239";"9960";"true";"Prim70"
"1";"1";"1257";"204";"1475230257200";"0";"";""
"2";"1258";"2457";"159";"1475230257200";"0";"";""
"3";"2458";"3600";"140";"1475230257200";"1";"";""
"4";"3601";"4628";"121";"1475230257200";"1";"";""
"6";"5543";"6400";"102";"1475230257201";"2";"";""
"7";"6401";"7200";"85";"1475230257201";"2";"";""
"5";"4629";"5542";"108";"1475230257201";"2";"";""
"9";"7886";"8457";"60";"1475230257203";"0";"";""
"8";"7201";"7885";"78";"1475230257203";"1";"";""
"11";"8972";"9428";"50";"1475230257204";"0";"";""
"10";"8458";"8971";"59";"1475230257204";"0";"";""
"12";"9429";"9771";"39";"1475230257204";"2";"";""
"13";"9772";"10000";"24";"1475230257204";"2";"";""
"13";"1";"10000";"1229";"1475230257200";"6";"true";"Prim70"
"1";"1";"12571";"1501";"1475230257207";"4";"";""
"2";"12572";"24571";"1224";"1475230257207";"5";"";""
"3";"24572";"36000";"1099";"1475230257207";"5";"";""
"4";"36001";"46285";"963";"1475230257207";"8";"";""
"9";"78858";"84571";"509";"1475230257215";"4";"";""
"8";"72001";"78857";"607";"1475230257215";"4";"";""
"7";"64001";"72000";"715";"1475230257215";"4";"";""
"6";"55429";"64000";"786";"1475230257215";"8";"";""
"13";"97715";"100000";"198";"1475230257221";"2";"";""
"12";"94286";"97714";"302";"1475230257221";"2";"";""
"11";"89715";"94285";"404";"1475230257221";"2";"";""
"10";"84572";"89714";"444";"1475230257221";"7";"";""
"5";"46286";"55428";"840";"1475230257212";"16";"";""
"13";"1";"100000";"9592";"1475230257206";"23";"true";"Prim70"
"2";"125715";"245714";"9893";"1475230257236";"170";"";""
"6";"554286";"640000";"6426";"1475230257241";"166";"";""
"5";"462858";"554285";"6981";"1475230257241";"177";"";""
"1";"1";"125714";"11796";"1475230257236";"192";"";""
"4";"360001";"462857";"7910";"1475230257241";"202";"";""
"3";"245715";"360000";"9068";"1475230257241";"243";"";""
"8";"720001";"788571";"5080";"1475230257429";"139";"";""
"9";"788572";"845714";"4195";"1475230257433";"139";"";""
"7";"640001";"720000";"5955";"1475230257420";"162";"";""
"13";"977143";"1000000";"1629";"1475230257580";"44";"";""
"12";"942858";"977142";"2467";"1475230257568";"63";"";""
"11";"897143";"942857";"3327";"1475230257547";"94";"";""
"10";"845715";"897142";"3771";"1475230257517";"129";"";""
"13";"1";"1000000";"78498";"1475230257230";"416";"true";"Prim70"
"1";"1";"1257142";"96972";"1475230257646";"4458";"";""
"2";"1257143";"2457142";"83196";"1475230257646";"7476";"";""
"13";"9771429";"10000000";"14097";"1475230262697";"3167";"";""
"3";"2457143";"3600000";"76558";"1475230257646";"8535";"";""
"4";"3600001";"4628571";"67579";"1475230257649";"8661";"";""
"5";"4628572";"5542857";"59232";"1475230257749";"8625";"";""
"12";"9428572";"9771428";"21313";"1475230261751";"4695";"";""
"9";"7885715";"8457142";"35814";"1475230259264";"7200";"";""
"8";"7200001";"7885714";"43288";"1475230258710";"7938";"";""
"11";"8971429";"9428571";"28492";"1475230260782";"5893";"";""
"6";"5542858";"6400000";"54873";"1475230257978";"8748";"";""
"7";"6400001";"7200000";"50909";"1475230258293";"8462";"";""
"10";"8457143";"8971428";"32256";"1475230260026";"6752";"";""
"13";"1";"10000000";"664579";"1475230257646";"9132";"true";"Prim70"
"1";"1";"1206";"197";"1475230266781";"0";"";""
"2";"1207";"2311";"147";"1475230266782";"3";"";""
"3";"2312";"3366";"130";"1475230266782";"3";"";""
"4";"3367";"4371";"122";"1475230266784";"1";"";""
"6";"5277";"6080";"94";"1475230266785";"0";"";""
"5";"4372";"5276";"103";"1475230266784";"4";"";""
"7";"6081";"6834";"87";"1475230266789";"2";"";""
"8";"6835";"7537";"75";"1475230266789";"2";"";""
"10";"8141";"8643";"54";"1475230266792";"1";"";""
"13";"9498";"9798";"31";"1475230266792";"1";"";""
"11";"8644";"9095";"52";"1475230266792";"1";"";""
"12";"9096";"9497";"49";"1475230266792";"1";"";""
"9";"7538";"8140";"67";"1475230266792";"1";"";""
"14";"9799";"10000";"21";"1475230266793";"2";"";""
"14";"1";"10000";"1229";"1475230266780";"15";"true";"Prim70"
"1";"1";"12060";"1444";"1475230266796";"4";"";""
"2";"12061";"23115";"1136";"1475230266796";"4";"";""
"3";"23116";"33668";"1027";"1475230266796";"4";"";""
"8";"68342";"75376";"628";"1475230266802";"5";"";""
"6";"52764";"60804";"743";"1475230266802";"5";"";""
"5";"43719";"52763";"832";"1475230266802";"5";"";""
"7";"60805";"68341";"669";"1475230266802";"7";"";""
"10";"81408";"86432";"440";"1475230266807";"4";"";""
"9";"75377";"81407";"539";"1475230266807";"4";"";""
"14";"97990";"100000";"174";"1475230266811";"3";"";""
"13";"94975";"97989";"263";"1475230266811";"4";"";""
"12";"90955";"94974";"357";"1475230266811";"4";"";""
"11";"86433";"90954";"393";"1475230266811";"7";"";""
"4";"33669";"43718";"947";"1475230266802";"16";"";""
"14";"1";"100000";"9592";"1475230266796";"22";"true";"Prim70"
"2";"120604";"231155";"9184";"1475230266821";"239";"";""
"3";"231156";"336683";"8398";"1475230266821";"248";"";""
"10";"814071";"864321";"3683";"1475230266888";"203";"";""
"9";"753769";"814070";"4466";"1475230266885";"208";"";""
"1";"1";"120603";"11348";"1475230266821";"285";"";""
"7";"608041";"683417";"5604";"1475230266855";"251";"";""
"5";"437186";"527638";"6919";"1475230266821";"299";"";""
"6";"527639";"608040";"6053";"1475230266855";"273";"";""
"8";"683418";"753768";"5209";"1475230266885";"247";"";""
"4";"336684";"437185";"7804";"1475230266821";"314";"";""
"13";"949749";"979899";"2175";"1475230267135";"52";"";""
"14";"979900";"1000000";"1437";"1475230267137";"53";"";""
"11";"864322";"909547";"3324";"1475230267135";"74";"";""
"12";"909548";"949748";"2894";"1475230267135";"81";"";""
"14";"1";"1000000";"78498";"1475230266820";"396";"true";"Prim70"
"14";"9798995";"10000000";"12383";"1475230270875";"1941";"";""
"13";"9497488";"9798994";"18771";"1475230270875";"2704";"";""
"4";"3366835";"4371859";"66175";"1475230267216";"6668";"";""
"5";"4371860";"5276381";"58890";"1475230267465";"6814";"";""
"12";"9095478";"9497487";"25031";"1475230270875";"3552";"";""
"6";"5276382";"6080402";"51612";"1475230267816";"6711";"";""
"11";"8643217";"9095477";"28235";"1475230270874";"3852";"";""
"10";"8140704";"8643216";"31583";"1475230270507";"4289";"";""
"9";"7537689";"8140703";"37952";"1475230269652";"5227";"";""
"1";"1";"1206030";"93345";"1475230267216";"7779";"";""
"2";"1206031";"2311557";"76965";"1475230267216";"8233";"";""
"3";"2311558";"3366834";"71010";"1475230267216";"9014";"";""
"8";"6834171";"7537688";"44565";"1475230268922";"7996";"";""
"7";"6080403";"6834170";"48062";"1475230268277";"8699";"";""
"14";"1";"10000000";"664579";"1475230267216";"9761";"true";"Prim70"
"1";"1";"1116";"186";"1475230276981";"0";"";""
"2";"1117";"2187";"141";"1475230276981";"0";"";""
"3";"2188";"3169";"122";"1475230276981";"0";"";""
"4";"3170";"4107";"116";"1475230276981";"0";"";""
"7";"5804";"6517";"81";"1475230276985";"0";"";""
"6";"5001";"5803";"92";"1475230276985";"0";"";""
"5";"4108";"5000";"104";"1475230276985";"0";"";""
"8";"6518";"7187";"76";"1475230276985";"0";"";""
"9";"7188";"7812";"69";"1475230276985";"0";"";""
"10";"7813";"8348";"58";"1475230276989";"0";"";""
"11";"8349";"8794";"50";"1475230276989";"0";"";""
"14";"9554";"9821";"28";"1475230276989";"0";"";""
"12";"8795";"9196";"44";"1475230276989";"0";"";""
"15";"9822";"10000";"18";"1475230276992";"1";"";""
"13";"9197";"9553";"44";"1475230276992";"3";"";""
"15";"1";"10000";"1229";"1475230276980";"16";"true";"Prim70"
"1";"1";"11160";"1351";"1475230276999";"3";"";""
"2";"11161";"21875";"1103";"1475230276999";"5";"";""
"3";"21876";"31696";"954";"1475230276999";"5";"";""
"5";"41072";"50000";"835";"1475230277003";"4";"";""
"8";"65179";"71875";"600";"1475230277004";"6";"";""
"7";"58036";"65178";"637";"1475230277004";"6";"";""
"9";"71876";"78125";"558";"1475230277004";"6";"";""
"13";"91965";"95535";"325";"1475230277013";"2";"";""
"12";"87947";"91964";"346";"1475230277013";"2";"";""
"11";"83483";"87946";"387";"1475230277013";"2";"";""
"10";"78126";"83482";"480";"1475230277013";"5";"";""
"4";"31697";"41071";"890";"1475230277003";"17";"";""
"15";"98215";"100000";"160";"1475230277018";"2";"";""
"14";"95536";"98214";"223";"1475230277018";"2";"";""
"6";"50001";"58035";"743";"1475230277004";"16";"";""
"15";"1";"100000";"9592";"1475230276996";"26";"true";"Prim70"
"2";"111608";"218750";"8922";"1475230277025";"192";"";""
"3";"218751";"316964";"7850";"1475230277025";"200";"";""
"4";"316965";"410714";"7312";"1475230277025";"210";"";""
"1";"1";"111607";"10584";"1475230277025";"265";"";""
"13";"919643";"955357";"2589";"1475230277236";"59";"";""
"12";"879465";"919642";"2925";"1475230277236";"66";"";""
"9";"718751";"781250";"4619";"1475230277120";"188";"";""
"11";"834822";"879464";"3262";"1475230277236";"73";"";""
"5";"410715";"500000";"6870";"1475230277025";"287";"";""
"7";"580358";"651785";"5337";"1475230277120";"196";"";""
"8";"651786";"718750";"4992";"1475230277120";"197";"";""
"15";"982143";"1000000";"1278";"1475230277313";"30";"";""
"6";"500001";"580357";"6073";"1475230277120";"228";"";""
"14";"955358";"982142";"1923";"1475230277313";"50";"";""
"10";"781251";"834821";"3962";"1475230277236";"143";"";""
"15";"1";"1000000";"78498";"1475230277022";"357";"true";"Prim70"
"15";"9821429";"10000000";"10968";"1475230278466";"2424";"";""
"1";"1";"1116071";"86897";"1475230277382";"4534";"";""
"14";"9553572";"9821428";"16695";"1475230278466";"3814";"";""
"12";"8794643";"9196428";"25018";"1475230278080";"5245";"";""
"11";"8348215";"8794642";"28030";"1475230278080";"6399";"";""
"2";"1116072";"2187500";"74925";"1475230277382";"7141";"";""
"13";"9196429";"9553571";"22222";"1475230278466";"6080";"";""
"10";"7812501";"8348214";"33695";"1475230278080";"6790";"";""
"3";"2187501";"3169642";"66332";"1475230277382";"7636";"";""
"8";"6517858";"7187500";"42618";"1475230277688";"7489";"";""
"4";"3169643";"4107142";"62087";"1475230277382";"7880";"";""
"7";"5803572";"6517857";"45694";"1475230277688";"7585";"";""
"9";"7187501";"7812500";"39422";"1475230278080";"7291";"";""
"6";"5000001";"5803571";"51704";"1475230277688";"8030";"";""
"5";"4107143";"5000000";"58272";"1475230277688";"8101";"";""
"15";"1";"10000000";"664579";"1475230277379";"8412";"true";"Prim70"
"1";"1";"10000";"1229";"1475230413380";"1";"";""
"1";"1";"10000";"1229";"1475230413377";"4";"true";"Prim71"
"1";"1";"100000";"9592";"1475230413384";"41";"";""
"1";"1";"100000";"9592";"1475230413383";"44";"true";"Prim71"
"1";"1";"1000000";"78498";"1475230413429";"884";"";""
"1";"1";"1000000";"78498";"1475230413428";"887";"true";"Prim71"
"1";"1";"10000000";"664579";"1475230414316";"25390";"";""
"1";"1";"10000000";"664579";"1475230414315";"25391";"true";"Prim71"
"2";"6001";"10000";"446";"1475230439707";"2";"";""
"1";"1";"6000";"783";"1475230439707";"2";"";""
"2";"1";"10000";"1229";"1475230439706";"4";"true";"Prim71"
"2";"60001";"100000";"3535";"1475230439712";"22";"";""
"1";"1";"60000";"6057";"1475230439710";"25";"";""
"2";"1";"100000";"9592";"1475230439710";"25";"true";"Prim71"
"1";"1";"600000";"49098";"1475230439736";"711";"";""
"2";"600001";"1000000";"29400";"1475230439736";"719";"";""
"2";"1";"1000000";"78498";"1475230439735";"722";"true";"Prim71"
"1";"1";"6000000";"412849";"1475230440464";"15405";"";""
"2";"6000001";"10000000";"251730";"1475230440464";"15823";"";""
"2";"1";"10000000";"664579";"1475230440458";"15830";"true";"Prim71"
"1";"1";"5000";"669";"1475230456289";"0";"";""
"3";"8001";"10000";"222";"1475230456289";"0";"";""
"2";"5001";"8000";"338";"1475230456289";"0";"";""
"3";"1";"10000";"1229";"1475230456288";"4";"true";"Prim71"
"3";"80001";"100000";"1755";"1475230456295";"15";"";""
"2";"50001";"80000";"2704";"1475230456295";"19";"";""
"1";"1";"50000";"5133";"1475230456293";"25";"";""
"3";"1";"100000";"9592";"1475230456293";"25";"true";"Prim71"
"3";"800001";"1000000";"14547";"1475230456320";"341";"";""
"2";"500001";"800000";"22413";"1475230456320";"439";"";""
"1";"1";"500000";"41538";"1475230456320";"500";"";""
"3";"1";"1000000";"78498";"1475230456320";"502";"true";"Prim71"
"3";"8000001";"10000000";"124802";"1475230456823";"8940";"";""
"2";"5000001";"8000000";"191264";"1475230456823";"11958";"";""
"1";"1";"5000000";"348513";"1475230456823";"12660";"";""
"3";"1";"10000000";"664579";"1475230456822";"12661";"true";"Prim71"
"4";"8824";"10000";"130";"1475230469485";"0";"";""
"3";"7059";"8823";"192";"1475230469485";"0";"";""
"2";"4118";"7058";"341";"1475230469485";"0";"";""
"1";"1";"4117";"566";"1475230469485";"0";"";""
"4";"1";"10000";"1229";"1475230469484";"3";"true";"Prim71"
"4";"88236";"100000";"1035";"1475230469488";"11";"";""
"3";"70589";"88235";"1564";"1475230469488";"14";"";""
"2";"41177";"70588";"2686";"1475230469488";"19";"";""
"1";"1";"41176";"4307";"1475230469488";"26";"";""
"4";"1";"100000";"9592";"1475230469488";"26";"true";"Prim71"
"4";"882353";"1000000";"8501";"1475230469528";"240";"";""
"3";"705883";"882352";"13009";"1475230469516";"319";"";""
"1";"1";"411764";"34753";"1475230469516";"432";"";""
"2";"411765";"705882";"22235";"1475230469516";"448";"";""
"4";"1";"1000000";"78498";"1475230469514";"452";"true";"Prim71"
"4";"8823530";"10000000";"73124";"1475230469968";"6251";"";""
"3";"7058824";"8823529";"111035";"1475230469968";"8374";"";""
"1";"1";"4117647";"290928";"1475230469968";"10578";"";""
"2";"4117648";"7058823";"189492";"1475230469968";"11732";"";""
"4";"1";"10000000";"664579";"1475230469967";"11734";"true";"Prim71"
"4";"8215";"9285";"121";"1475230481703";"1";"";""
"2";"3929";"6428";"292";"1475230481703";"1";"";""
"3";"6429";"8214";"193";"1475230481703";"1";"";""
"1";"1";"3928";"544";"1475230481703";"1";"";""
"5";"9286";"10000";"79";"1475230481704";"2";"";""
"5";"1";"10000";"1229";"1475230481703";"4";"true";"Prim71"
"3";"64286";"82142";"1594";"1475230481708";"13";"";""
"2";"39286";"64285";"2302";"1475230481708";"15";"";""
"5";"92858";"100000";"621";"1475230481722";"6";"";""
"4";"82143";"92857";"940";"1475230481722";"10";"";""
"1";"1";"39285";"4135";"1475230481708";"26";"";""
"5";"1";"100000";"9592";"1475230481708";"26";"true";"Prim71"
"5";"928572";"1000000";"5133";"1475230481736";"200";"";""
"4";"821429";"928571";"7844";"1475230481736";"244";"";""
"3";"642858";"821428";"13244";"1475230481736";"422";"";""
"2";"392858";"642857";"18975";"1475230481736";"498";"";""
"1";"1";"392857";"33302";"1475230481736";"528";"";""
"5";"1";"1000000";"78498";"1475230481736";"528";"true";"Prim71"
"5";"9285715";"10000000";"44291";"1475230482271";"5514";"";""
"4";"8214286";"9285714";"67056";"1475230482271";"7118";"";""
"3";"6428572";"8214285";"113007";"1475230482271";"10146";"";""
"1";"1";"3928571";"278491";"1475230482268";"11493";"";""
"2";"3928572";"6428571";"161734";"1475230482268";"11516";"";""
"5";"1";"10000000";"664579";"1475230482267";"11517";"true";"Prim71"
"2";"3171";"5853";"320";"1475230493787";"0";"";""
"1";"1";"3170";"449";"1475230493787";"2";"";""
"3";"5854";"7560";"190";"1475230493790";"1";"";""
"5";"8781";"9512";"84";"1475230493791";"0";"";""
"4";"7561";"8780";"135";"1475230493791";"0";"";""
"6";"9513";"10000";"51";"1475230493795";"0";"";""
"6";"1";"10000";"1229";"1475230493786";"9";"true";"Prim71"
"4";"75610";"87804";"1080";"1475230493798";"8";"";""
"3";"58537";"75609";"1524";"1475230493797";"11";"";""
"6";"95122";"100000";"422";"1475230493808";"4";"";""
"2";"31708";"58536";"2514";"1475230493797";"16";"";""
"1";"1";"31707";"3409";"1475230493797";"16";"";""
"5";"87805";"95121";"643";"1475230493808";"7";"";""
"6";"1";"100000";"9592";"1475230493795";"21";"true";"Prim71"
"6";"951220";"1000000";"3497";"1475230493820";"118";"";""
"5";"878049";"951219";"5326";"1475230493820";"199";"";""
"4";"756098";"878048";"8982";"1475230493820";"284";"";""
"3";"585366";"756097";"12702";"1475230493817";"331";"";""
"1";"1";"317073";"27364";"1475230493817";"361";"";""
"2";"317074";"585365";"20627";"1475230493817";"409";"";""
"6";"1";"1000000";"78498";"1475230493817";"409";"true";"Prim71"
"6";"9512196";"10000000";"30218";"1475230494399";"3715";"";""
"5";"8780488";"9512195";"45587";"1475230494226";"5184";"";""
"4";"7560976";"8780487";"76653";"1475230494228";"8072";"";""
"1";"1";"3170731";"228227";"1475230494226";"9920";"";""
"3";"5853659";"7560975";"108675";"1475230494226";"10041";"";""
"2";"3170732";"5853658";"175219";"1475230494228";"12317";"";""
"6";"1";"10000000";"664579";"1475230494226";"12319";"true";"Prim71"
"2";"2932";"5172";"266";"1475230506547";"0";"";""
"3";"5173";"7068";"218";"1475230506547";"0";"";""
"1";"1";"2931";"423";"1475230506545";"3";"";""
"5";"8276";"9137";"95";"1475230506550";"0";"";""
"6";"9138";"9655";"59";"1475230506550";"0";"";""
"7";"9656";"10000";"37";"1475230506550";"0";"";""
"4";"7069";"8275";"131";"1475230506548";"2";"";""
"7";"1";"10000";"1229";"1475230506545";"7";"true";"Prim71"
"2";"29311";"51724";"2110";"1475230506554";"12";"";""
"4";"70690";"82758";"1084";"1475230506559";"10";"";""
"1";"1";"29310";"3184";"1475230506552";"17";"";""
"3";"51725";"70689";"1709";"1475230506554";"16";"";""
"7";"96552";"100000";"295";"1475230506570";"1";"";""
"6";"91380";"96551";"462";"1475230506570";"4";"";""
"5";"82759";"91379";"748";"1475230506570";"6";"";""
"7";"1";"100000";"9592";"1475230506552";"25";"true";"Prim71"
"4";"706897";"827586";"8923";"1475230506578";"250";"";""
"5";"827587";"913793";"6292";"1475230506681";"188";"";""
"1";"1";"293103";"25469";"1475230506578";"343";"";""
"2";"293104";"517241";"17375";"1475230506578";"354";"";""
"3";"517242";"706896";"14224";"1475230506578";"376";"";""
"7";"965518";"1000000";"2465";"1475230506880";"74";"";""
"6";"913794";"965517";"3750";"1475230506869";"114";"";""
"7";"1";"1000000";"78498";"1475230506578";"407";"true";"Prim71"
"7";"9655173";"10000000";"21300";"1475230507030";"3290";"";""
"6";"9137932";"9655172";"32256";"1475230507030";"4500";"";""
"5";"8275863";"9137931";"53934";"1475230507030";"6647";"";""
"4";"7068966";"8275862";"76057";"1475230507030";"8302";"";""
"1";"1";"2931034";"212195";"1475230506987";"9484";"";""
"2";"2931035";"5172413";"147458";"1475230506987";"10789";"";""
"3";"5172414";"7068965";"121379";"1475230506987";"10992";"";""
"7";"1";"10000000";"664579";"1475230506985";"10996";"true";"Prim71"
"1";"1";"2467";"365";"1475230517983";"0";"";""
"2";"2468";"4675";"267";"1475230517985";"1";"";""
"3";"4676";"6363";"197";"1475230517986";"0";"";""
"5";"7793";"8701";"98";"1475230517987";"0";"";""
"6";"8702";"9350";"74";"1475230517987";"0";"";""
"4";"6364";"7792";"157";"1475230517987";"0";"";""
"8";"9741";"10000";"28";"1475230517990";"0";"";""
"7";"9351";"9740";"43";"1475230517990";"0";"";""
"8";"1";"10000";"1229";"1475230517982";"10";"true";"Prim71"
"5";"77923";"87012";"796";"1475230517997";"7";"";""
"4";"63637";"77922";"1276";"1475230517997";"10";"";""
"2";"24676";"46753";"2100";"1475230517996";"12";"";""
"3";"46754";"63636";"1548";"1475230517997";"14";"";""
"8";"97403";"100000";"224";"1475230518015";"1";"";""
"7";"93507";"97402";"337";"1475230518015";"3";"";""
