"Szál";"IntervallumTól";"IntervallumIg";"Megtalált prímek száma";"Indulási idő";"Idő";"Összefoglaló";"Módszer"
"11";"9696970";"10000000";"18699";"1475233804451";"1744";"";""
"10";"9242425";"9696969";"28294";"1475233804247";"2483";"";""
"9";"8636364";"9242424";"37866";"1475233804056";"2985";"";""
"2";"1515152";"2878787";"93435";"1475233803437";"3808";"";""
"8";"7954546";"8636363";"42789";"1475233803896";"3351";"";""
"7";"7196970";"7954545";"47810";"1475233803766";"3574";"";""
"6";"6287879";"7196969";"57843";"1475233803670";"3690";"";""
"3";"2878788";"4090909";"80484";"1475233803442";"3958";"";""
"4";"4090910";"5227272";"74013";"1475233803483";"3966";"";""
"5";"5227273";"6287878";"68092";"1475233803560";"3921";"";""
"11";"1";"10000000";"664579";"1475233803431";"4050";"true";"Prim70"
"1";"1";"1372";"219";"1475233807522";"0";"";""
"2";"1373";"2679";"169";"1475233807522";"0";"";""
"3";"2680";"3856";"147";"1475233807522";"0";"";""
"4";"3857";"4901";"119";"1475233807523";"0";"";""
"5";"4902";"5882";"121";"1475233807524";"1";"";""
"6";"5883";"6797";"100";"1475233807525";"0";"";""
"7";"6798";"7581";"87";"1475233807526";"0";"";""
"8";"7582";"8235";"71";"1475233807526";"1";"";""
"9";"8236";"8823";"66";"1475233807529";"0";"";""
"10";"8824";"9346";"58";"1475233807530";"0";"";""
"11";"9347";"9738";"43";"1475233807530";"0";"";""
"12";"9739";"10000";"29";"1475233807530";"0";"";""
"12";"1";"10000";"1229";"1475233807522";"9";"true";"Prim70"
"1";"1";"13725";"1624";"1475233807533";"2";"";""
"2";"13726";"26797";"1315";"1475233807533";"3";"";""
"3";"26798";"38562";"1123";"1475233807534";"4";"";""
"4";"38563";"49019";"976";"1475233807536";"3";"";""
"5";"49020";"58823";"910";"1475233807537";"3";"";""
"6";"58824";"67973";"823";"1475233807538";"3";"";""
"7";"67974";"75816";"698";"1475233807540";"3";"";""
"8";"75817";"82352";"583";"1475233807540";"3";"";""
"9";"82353";"88235";"505";"1475233807542";"4";"";""
"12";"97386";"100000";"226";"1475233807546";"1";"";""
"11";"93465";"97385";"342";"1475233807546";"2";"";""
"10";"88236";"93464";"467";"1475233807546";"1";"";""
"12";"1";"100000";"9592";"1475233807532";"17";"true";"Prim70"
"1";"1";"137254";"12780";"1475233807550";"45";"";""
"2";"137255";"267973";"10709";"1475233807551";"63";"";""
"3";"267974";"385620";"9244";"1475233807551";"74";"";""
"4";"385621";"490196";"8048";"1475233807561";"75";"";""
"5";"490197";"588235";"7448";"1475233807595";"77";"";""
"8";"758170";"823529";"4850";"1475233807640";"54";"";""
"7";"679739";"758169";"5799";"1475233807635";"61";"";""
"6";"588236";"679738";"6806";"1475233807624";"71";"";""
"12";"973857";"1000000";"1862";"1475233807700";"22";"";""
"9";"823530";"882352";"4313";"1475233807675";"50";"";""
"11";"934641";"973856";"2828";"1475233807698";"30";"";""
"10";"882353";"934640";"3811";"1475233807697";"36";"";""
"12";"1";"1000000";"78498";"1475233807550";"183";"true";"Prim70"
"1";"1";"1372549";"105145";"1475233807734";"2529";"";""
"12";"9738563";"10000000";"16112";"1475233808810";"1893";"";""
"11";"9346406";"9738562";"24403";"1475233808597";"2617";"";""
"2";"1372550";"2679738";"90117";"1475233807735";"4028";"";""
"10";"8823530";"9346405";"32609";"1475233808418";"3351";"";""
"9";"8235295";"8823529";"36902";"1475233808245";"3633";"";""
"3";"2679739";"3856209";"78454";"1475233807735";"4396";"";""
"8";"7581700";"8235294";"41153";"1475233808125";"3972";"";""
"6";"5882353";"6797385";"58417";"1475233807878";"4267";"";""
"7";"6797386";"7581699";"49704";"1475233808010";"4047";"";""
"4";"3856210";"4901960";"68420";"1475233807735";"4399";"";""
"5";"4901961";"5882352";"63143";"1475233807772";"4385";"";""
"12";"1";"10000000";"664579";"1475233807734";"4424";"true";"Prim70"
"1";"1";"1257";"204";"1475233812177";"0";"";""
"2";"1258";"2457";"159";"1475233812178";"1";"";""
"3";"2458";"3600";"140";"1475233812180";"0";"";""
"4";"3601";"4628";"121";"1475233812180";"1";"";""
"5";"4629";"5542";"108";"1475233812182";"1";"";""
"6";"5543";"6400";"102";"1475233812185";"1";"";""
"7";"6401";"7200";"85";"1475233812187";"0";"";""
"8";"7201";"7885";"78";"1475233812188";"0";"";""
"9";"7886";"8457";"60";"1475233812188";"0";"";""
"10";"8458";"8971";"59";"1475233812190";"0";"";""
"11";"8972";"9428";"50";"1475233812192";"0";"";""
"12";"9429";"9771";"39";"1475233812192";"0";"";""
"13";"9772";"10000";"24";"1475233812193";"0";"";""
"13";"1";"10000";"1229";"1475233812176";"19";"true";"Prim70"
"1";"1";"12571";"1501";"1475233812197";"2";"";""
"2";"12572";"24571";"1224";"1475233812197";"4";"";""
"3";"24572";"36000";"1099";"1475233812200";"3";"";""
"4";"36001";"46285";"963";"1475233812202";"3";"";""
"5";"46286";"55428";"840";"1475233812206";"3";"";""
"6";"55429";"64000";"786";"1475233812208";"2";"";""
"7";"64001";"72000";"715";"1475233812210";"4";"";""
"8";"72001";"78857";"607";"1475233812213";"4";"";""
"9";"78858";"84571";"509";"1475233812217";"2";"";""
"10";"84572";"89714";"444";"1475233812218";"3";"";""
"11";"89715";"94285";"404";"1475233812220";"2";"";""
"12";"94286";"97714";"302";"1475233812222";"2";"";""
"13";"97715";"100000";"198";"1475233812227";"1";"";""
"13";"1";"100000";"9592";"1475233812196";"33";"true";"Prim70"
"1";"1";"125714";"11796";"1475233812231";"38";"";""
"2";"125715";"245714";"9893";"1475233812231";"57";"";""
"3";"245715";"360000";"9068";"1475233812235";"61";"";""
"4";"360001";"462857";"7910";"1475233812267";"63";"";""
"6";"554286";"640000";"6426";"1475233812296";"59";"";""
"5";"462858";"554285";"6981";"1475233812291";"58";"";""
"7";"640001";"720000";"5955";"1475233812324";"60";"";""
"9";"788572";"845714";"4195";"1475233812360";"46";"";""
"8";"720001";"788571";"5080";"1475233812357";"57";"";""
"10";"845715";"897142";"3771";"1475233812391";"46";"";""
"11";"897143";"942857";"3327";"1475233812407";"44";"";""
"13";"977143";"1000000";"1629";"1475233812438";"21";"";""
"12";"942858";"977142";"2467";"1475233812417";"45";"";""
"13";"1";"1000000";"78498";"1475233812230";"232";"true";"Prim70"
"1";"1";"1257142";"96972";"1475233812466";"2239";"";""
"13";"9771429";"10000000";"14097";"1475233813861";"1662";"";""
"12";"9428572";"9771428";"21313";"1475233813693";"2236";"";""
"10";"8457143";"8971428";"32256";"1475233813245";"2983";"";""
"2";"1257143";"2457142";"83196";"1475233812466";"3806";"";""
"3";"2457143";"3600000";"76558";"1475233812468";"4017";"";""
"11";"8971429";"9428571";"28492";"1475233813458";"3137";"";""
"9";"7885715";"8457142";"35814";"1475233813001";"3576";"";""
"8";"7200001";"7885714";"43288";"1475233812863";"3856";"";""
"7";"6400001";"7200000";"50909";"1475233812726";"3983";"";""
"5";"4628572";"5542857";"59232";"1475233812541";"4119";"";""
"4";"3600001";"4628571";"67579";"1475233812500";"4249";"";""
"6";"5542858";"6400000";"54873";"1475233812595";"4148";"";""
"13";"1";"10000000";"664579";"1475233812465";"4293";"true";"Prim70"
"1";"1";"1206";"197";"1475233816813";"0";"";""
"2";"1207";"2311";"147";"1475233816814";"0";"";""
"3";"2312";"3366";"130";"1475233816814";"0";"";""
"4";"3367";"4371";"122";"1475233816814";"1";"";""
"5";"4372";"5276";"103";"1475233816816";"0";"";""
"6";"5277";"6080";"94";"1475233816816";"0";"";""
"7";"6081";"6834";"87";"1475233816818";"0";"";""
"8";"6835";"7537";"75";"1475233816818";"0";"";""
"9";"7538";"8140";"67";"1475233816819";"0";"";""
"10";"8141";"8643";"54";"1475233816821";"0";"";""
"11";"8644";"9095";"52";"1475233816822";"0";"";""
"12";"9096";"9497";"49";"1475233816822";"0";"";""
"13";"9498";"9798";"31";"1475233816823";"1";"";""
"14";"9799";"10000";"21";"1475233816825";"0";"";""
"14";"1";"10000";"1229";"1475233816812";"14";"true";"Prim70"
"1";"1";"12060";"1444";"1475233816829";"2";"";""
"2";"12061";"23115";"1136";"1475233816829";"3";"";""
"3";"23116";"33668";"1027";"1475233816833";"3";"";""
"4";"33669";"43718";"947";"1475233816835";"3";"";""
"5";"43719";"52763";"832";"1475233816836";"3";"";""
"6";"52764";"60804";"743";"1475233816838";"3";"";""
"7";"60805";"68341";"669";"1475233816840";"2";"";""
"8";"68342";"75376";"628";"1475233816842";"3";"";""
"9";"75377";"81407";"539";"1475233816846";"2";"";""
"10";"81408";"86432";"440";"1475233816846";"2";"";""
"11";"86433";"90954";"393";"1475233816849";"1";"";""
"12";"90955";"94974";"357";"1475233816850";"2";"";""
"13";"94975";"97989";"263";"1475233816852";"1";"";""
"14";"97990";"100000";"174";"1475233816853";"2";"";""
"14";"1";"100000";"9592";"1475233816828";"27";"true";"Prim70"
"2";"120604";"231155";"9184";"1475233816857";"51";"";""
"1";"1";"120603";"11348";"1475233816857";"55";"";""
"3";"231156";"336683";"8398";"1475233816873";"71";"";""
"4";"336684";"437185";"7804";"1475233816908";"64";"";""
"5";"437186";"527638";"6919";"1475233816932";"65";"";""
"6";"527639";"608040";"6053";"1475233816966";"75";"";""
"7";"608041";"683417";"5604";"1475233816981";"63";"";""
"8";"683418";"753768";"5209";"1475233817015";"54";"";""
"9";"753769";"814070";"4466";"1475233817047";"54";"";""
"10";"814071";"864321";"3683";"1475233817069";"39";"";""
"13";"949749";"979899";"2175";"1475233817109";"25";"";""
"12";"909548";"949748";"2894";"1475233817106";"31";"";""
"11";"864322";"909547";"3324";"1475233817103";"37";"";""
"14";"979900";"1000000";"1437";"1475233817135";"12";"";""
"14";"1";"1000000";"78498";"1475233816856";"291";"true";"Prim70"
"1";"1";"1206030";"93345";"1475233817148";"1974";"";""
"14";"9798995";"10000000";"12383";"1475233819155";"1446";"";""
"2";"1206031";"2311557";"76965";"1475233817148";"3472";"";""
"13";"9497488";"9798994";"18771";"1475233818873";"2142";"";""
"3";"2311558";"3366834";"71010";"1475233817148";"3970";"";""
"12";"9095478";"9497487";"25031";"1475233818600";"2670";"";""
"4";"3366835";"4371859";"66175";"1475233817185";"4128";"";""
"11";"8643217";"9095477";"28235";"1475233818322";"3036";"";""
"10";"8140704";"8643216";"31583";"1475233818117";"3251";"";""
"7";"6080403";"6834170";"48062";"1475233817543";"4002";"";""
"5";"4371860";"5276381";"58890";"1475233817310";"4245";"";""
"9";"7537689";"8140703";"37952";"1475233817921";"3615";"";""
"8";"6834171";"7537688";"44565";"1475233817684";"3920";"";""
"6";"5276382";"6080402";"51612";"1475233817408";"4212";"";""
"14";"1";"10000000";"664579";"1475233817147";"4473";"true";"Prim70"
"1";"1";"1116";"186";"1475233821638";"0";"";""
"2";"1117";"2187";"141";"1475233821638";"0";"";""
"3";"2188";"3169";"122";"1475233821640";"0";"";""
"4";"3170";"4107";"116";"1475233821641";"1";"";""
"5";"4108";"5000";"104";"1475233821641";"0";"";""
"6";"5001";"5803";"92";"1475233821642";"0";"";""
"7";"5804";"6517";"81";"1475233821643";"0";"";""
"8";"6518";"7187";"76";"1475233821646";"0";"";""
"9";"7188";"7812";"69";"1475233821646";"0";"";""
"10";"7813";"8348";"58";"1475233821646";"0";"";""
"11";"8349";"8794";"50";"1475233821647";"1";"";""
"12";"8795";"9196";"44";"1475233821649";"0";"";""
"13";"9197";"9553";"44";"1475233821649";"0";"";""
"14";"9554";"9821";"28";"1475233821649";"0";"";""
"15";"9822";"10000";"18";"1475233821650";"0";"";""
"15";"1";"10000";"1229";"1475233821638";"13";"true";"Prim70"
"1";"1";"11160";"1351";"1475233821652";"2";"";""
"2";"11161";"21875";"1103";"1475233821652";"3";"";""
"3";"21876";"31696";"954";"1475233821654";"2";"";""
"4";"31697";"41071";"890";"1475233821655";"3";"";""
"6";"50001";"58035";"743";"1475233821657";"3";"";""
"5";"41072";"50000";"835";"1475233821657";"3";"";""
"7";"58036";"65178";"637";"1475233821660";"3";"";""
"8";"65179";"71875";"600";"1475233821662";"2";"";""
"10";"78126";"83482";"480";"1475233821664";"2";"";""
"11";"83483";"87946";"387";"1475233821665";"2";"";""
"9";"71876";"78125";"558";"1475233821664";"2";"";""
"12";"87947";"91964";"346";"1475233821669";"2";"";""
"13";"91965";"95535";"325";"1475233821670";"2";"";""
"14";"95536";"98214";"223";"1475233821674";"1";"";""
"15";"98215";"100000";"160";"1475233821677";"2";"";""
"15";"1";"100000";"9592";"1475233821652";"28";"true";"Prim70"
"1";"1";"111607";"10584";"1475233821681";"38";"";""
"2";"111608";"218750";"8922";"1475233821682";"53";"";""
"3";"218751";"316964";"7850";"1475233821685";"64";"";""
"4";"316965";"410714";"7312";"1475233821721";"67";"";""
"6";"500001";"580357";"6073";"1475233821752";"58";"";""
"5";"410715";"500000";"6870";"1475233821747";"65";"";""
"7";"580358";"651785";"5337";"1475233821780";"51";"";""
"8";"651786";"718750";"4992";"1475233821800";"51";"";""
"9";"718751";"781250";"4619";"1475233821814";"51";"";""
"10";"781251";"834821";"3962";"1475233821832";"41";"";""
"11";"834822";"879464";"3262";"1475233821850";"39";"";""
"12";"879465";"919642";"2925";"1475233821874";"33";"";""
"14";"955358";"982142";"1923";"1475233821895";"25";"";""
"13";"919643";"955357";"2589";"1475233821889";"32";"";""
"15";"982143";"1000000";"1278";"1475233821917";"11";"";""
"15";"1";"1000000";"78498";"1475233821680";"249";"true";"Prim70"
"1";"1";"1116071";"86897";"1475233821931";"2058";"";""
"2";"1116072";"2187500";"74925";"1475233821931";"3232";"";""
"15";"9821429";"10000000";"10968";"1475233824183";"1407";"";""
"3";"2187501";"3169642";"66332";"1475233821931";"3843";"";""
"14";"9553572";"9821428";"16695";"1475233823906";"2101";"";""
"13";"9196429";"9553571";"22222";"1475233823623";"2519";"";""
"12";"8794643";"9196428";"25018";"1475233823355";"2824";"";""
"4";"3169643";"4107142";"62087";"1475233821973";"4228";"";""
"10";"7812501";"8348214";"33695";"1475233822836";"3474";"";""
"7";"5803572";"6517857";"45694";"1475233822244";"4052";"";""
"11";"8348215";"8794642";"28030";"1475233823065";"3042";"";""
"5";"4107143";"5000000";"58272";"1475233822033";"4254";"";""
"8";"6517858";"7187500";"42618";"1475233822402";"3891";"";""
"6";"5000001";"5803571";"51704";"1475233822126";"4195";"";""
"9";"7187501";"7812500";"39422";"1475233822619";"3744";"";""
"15";"1";"10000000";"664579";"1475233821930";"4434";"true";"Prim70"
"1";"1";"10000";"1229";"1475233956536";"1";"";""
"1";"1";"10000";"1229";"1475233956535";"2";"true";"Prim71"
"1";"1";"100000";"9592";"1475233956538";"17";"";""
"1";"1";"100000";"9592";"1475233956537";"18";"true";"Prim71"
"1";"1";"1000000";"78498";"1475233956556";"381";"";""
"1";"1";"1000000";"78498";"1475233956556";"382";"true";"Prim71"
"1";"1";"10000000";"664579";"1475233956939";"11454";"";""
"1";"1";"10000000";"664579";"1475233956938";"11457";"true";"Prim71"
"2";"6001";"10000";"446";"1475233968445";"1";"";""
"1";"1";"6000";"783";"1475233968445";"1";"";""
"2";"1";"10000";"1229";"1475233968445";"2";"true";"Prim71"
"2";"60001";"100000";"3535";"1475233968449";"10";"";""
"1";"1";"60000";"6057";"1475233968449";"14";"";""
"2";"1";"100000";"9592";"1475233968448";"16";"true";"Prim71"
"2";"600001";"1000000";"29400";"1475233968466";"311";"";""
"1";"1";"600000";"49098";"1475233968466";"317";"";""
"2";"1";"1000000";"78498";"1475233968465";"319";"true";"Prim71"
"1";"1";"6000000";"412849";"1475233968785";"6179";"";""
"2";"6000001";"10000000";"251730";"1475233968785";"6345";"";""
"2";"1";"10000000";"664579";"1475233968784";"6346";"true";"Prim71"
"2";"5001";"8000";"338";"1475233975170";"0";"";""
"3";"8001";"10000";"222";"1475233975170";"0";"";""
"1";"1";"5000";"669";"1475233975170";"1";"";""
"3";"1";"10000";"1229";"1475233975170";"1";"true";"Prim71"
"3";"80001";"100000";"1755";"1475233975173";"7";"";""
"2";"50001";"80000";"2704";"1475233975173";"9";"";""
"1";"1";"50000";"5133";"1475233975173";"10";"";""
"3";"1";"100000";"9592";"1475233975172";"12";"true";"Prim71"
"3";"800001";"1000000";"14547";"1475233975185";"142";"";""
"2";"500001";"800000";"22413";"1475233975185";"182";"";""
"1";"1";"500000";"41538";"1475233975185";"203";"";""
"3";"1";"1000000";"78498";"1475233975185";"204";"true";"Prim71"
"3";"8000001";"10000000";"124802";"1475233975390";"4483";"";""
"2";"5000001";"8000000";"191264";"1475233975390";"5747";"";""
"1";"1";"5000000";"348513";"1475233975389";"6101";"";""
"3";"1";"10000000";"664579";"1475233975389";"6102";"true";"Prim71"
"1";"1";"4117";"566";"1475233981538";"0";"";""
"3";"7059";"8823";"192";"1475233981538";"0";"";""
"4";"8824";"10000";"130";"1475233981539";"0";"";""
"2";"4118";"7058";"341";"1475233981538";"0";"";""
"4";"1";"10000";"1229";"1475233981537";"4";"true";"Prim71"
"2";"41177";"70588";"2686";"1475233981542";"10";"";""
"3";"70589";"88235";"1564";"1475233981547";"6";"";""
"1";"1";"41176";"4307";"1475233981542";"10";"";""
"4";"88236";"100000";"1035";"1475233981553";"3";"";""
"4";"1";"100000";"9592";"1475233981541";"15";"true";"Prim71"
"3";"705883";"882352";"13009";"1475233981565";"151";"";""
"4";"882353";"1000000";"8501";"1475233981602";"141";"";""
"2";"411765";"705882";"22235";"1475233981558";"230";"";""
"1";"1";"411764";"34753";"1475233981558";"242";"";""
"4";"1";"1000000";"78498";"1475233981557";"243";"true";"Prim71"
"4";"8823530";"10000000";"73124";"1475233981838";"3703";"";""
"3";"7058824";"8823529";"111035";"1475233981801";"4932";"";""
"1";"1";"4117647";"290928";"1475233981801";"5745";"";""
"2";"4117648";"7058823";"189492";"1475233981801";"6025";"";""
"4";"1";"10000000";"664579";"1475233981801";"6025";"true";"Prim71"
"1";"1";"3928";"544";"1475233987888";"0";"";""
"4";"8215";"9285";"121";"1475233987889";"0";"";""
"3";"6429";"8214";"193";"1475233987888";"1";"";""
"2";"3929";"6428";"292";"1475233987888";"1";"";""
"5";"9286";"10000";"79";"1475233987891";"0";"";""
"5";"1";"10000";"1229";"1475233987887";"6";"true";"Prim71"
"2";"39286";"64285";"2302";"1475233987897";"11";"";""
"4";"82143";"92857";"940";"1475233987904";"4";"";""
"1";"1";"39285";"4135";"1475233987897";"12";"";""
"3";"64286";"82142";"1594";"1475233987903";"6";"";""
"5";"92858";"100000";"621";"1475233987908";"3";"";""
"5";"1";"100000";"9592";"1475233987894";"18";"true";"Prim71"
"5";"928572";"1000000";"5133";"1475233987951";"76";"";""
"4";"821429";"928571";"7844";"1475233987916";"131";"";""
"3";"642858";"821428";"13244";"1475233987914";"155";"";""
"1";"1";"392857";"33302";"1475233987913";"195";"";""
"2";"392858";"642857";"18975";"1475233987913";"199";"";""
"5";"1";"1000000";"78498";"1475233987913";"200";"true";"Prim71"
"5";"9285715";"10000000";"44291";"1475233988159";"2143";"";""
"4";"8214286";"9285714";"67056";"1475233988115";"2987";"";""
"3";"6428572";"8214285";"113007";"1475233988115";"4331";"";""
"1";"1";"3928571";"278491";"1475233988114";"4845";"";""
"2";"3928572";"6428571";"161734";"1475233988114";"4855";"";""
"5";"1";"10000000";"664579";"1475233988114";"4856";"true";"Prim71"
"1";"1";"3170";"449";"1475233992989";"1";"";""
"2";"3171";"5853";"320";"1475233992990";"1";"";""
"3";"5854";"7560";"190";"1475233992991";"1";"";""
"4";"7561";"8780";"135";"1475233992992";"1";"";""
"5";"8781";"9512";"84";"1475233992993";"0";"";""
"6";"9513";"10000";"51";"1475233992995";"0";"";""
"6";"1";"10000";"1229";"1475233992989";"7";"true";"Prim71"
"3";"58537";"75609";"1524";"1475233993000";"6";"";""
"1";"1";"31707";"3409";"1475233993000";"7";"";""
"2";"31708";"58536";"2514";"1475233993000";"9";"";""
"4";"75610";"87804";"1080";"1475233993004";"6";"";""
"5";"87805";"95121";"643";"1475233993009";"4";"";""
"6";"95122";"100000";"422";"1475233993010";"3";"";""
"6";"1";"100000";"9592";"1475233992999";"17";"true";"Prim71"
"5";"878049";"951219";"5326";"1475233993058";"71";"";""
"4";"756098";"878048";"8982";"1475233993024";"109";"";""
"6";"951220";"1000000";"3497";"1475233993132";"41";"";""
"3";"585366";"756097";"12702";"1475233993021";"166";"";""
"2";"317074";"585365";"20627";"1475233993018";"177";"";""
"1";"1";"317073";"27364";"1475233993017";"182";"";""
"6";"1";"1000000";"78498";"1475233993017";"182";"true";"Prim71"
"6";"9512196";"10000000";"30218";"1475233993356";"1882";"";""
"5";"8780488";"9512195";"45587";"1475233993275";"2590";"";""
"4";"7560976";"8780487";"76653";"1475233993201";"3931";"";""
"3";"5853659";"7560975";"108675";"1475233993201";"5170";"";""
"1";"1";"3170731";"228227";"1475233993201";"5171";"";""
"2";"3170732";"5853658";"175219";"1475233993201";"6289";"";""
"6";"1";"10000000";"664579";"1475233993200";"6289";"true";"Prim71"
"1";"1";"2931";"423";"1475233999535";"1";"";""
"2";"2932";"5172";"266";"1475233999535";"0";"";""
"3";"5173";"7068";"218";"1475233999537";"0";"";""
"4";"7069";"8275";"131";"1475233999539";"0";"";""
"5";"8276";"9137";"95";"1475233999539";"0";"";""
"6";"9138";"9655";"59";"1475233999540";"1";"";""
"7";"9656";"10000";"37";"1475233999541";"0";"";""
"7";"1";"10000";"1229";"1475233999535";"11";"true";"Prim71"
"1";"1";"29310";"3184";"1475233999548";"6";"";""
"2";"29311";"51724";"2110";"1475233999549";"6";"";""
"3";"51725";"70689";"1709";"1475233999549";"7";"";""
"6";"91380";"96551";"462";"1475233999557";"2";"";""
"4";"70690";"82758";"1084";"1475233999555";"4";"";""
"5";"82759";"91379";"748";"1475233999556";"3";"";""
"7";"96552";"100000";"295";"1475233999559";"3";"";""
"7";"1";"100000";"9592";"1475233999548";"15";"true";"Prim71"
"4";"706897";"827586";"8923";"1475233999601";"115";"";""
"5";"827587";"913793";"6292";"1475233999688";"80";"";""
"3";"517242";"706896";"14224";"1475233999565";"158";"";""
"1";"1";"293103";"25469";"1475233999565";"182";"";""
"2";"293104";"517241";"17375";"1475233999565";"210";"";""
"6";"913794";"965517";"3750";"1475233999749";"64";"";""
"7";"965518";"1000000";"2465";"1475233999788";"38";"";""
"7";"1";"1000000";"78498";"1475233999564";"262";"true";"Prim71"
"7";"9655173";"10000000";"21300";"1475234000281";"1598";"";""
"6";"9137932";"9655172";"32256";"1475234000156";"2616";"";""
"5";"8275863";"9137931";"53934";"1475234000039";"3893";"";""
"4";"7068966";"8275862";"76057";"1475233999934";"5143";"";""
"1";"1";"2931034";"212195";"1475233999829";"5624";"";""
"2";"2931035";"5172413";"147458";"1475233999834";"6070";"";""
"3";"5172414";"7068965";"121379";"1475233999875";"6055";"";""
"7";"1";"10000000";"664579";"1475233999827";"6103";"true";"Prim71"
"1";"1";"2467";"365";"1475234005979";"0";"";""
"2";"2468";"4675";"267";"1475234005979";"0";"";""
"3";"4676";"6363";"197";"1475234005981";"1";"";""
"4";"6364";"7792";"157";"1475234005981";"0";"";""
"5";"7793";"8701";"98";"1475234005984";"0";"";""
"6";"8702";"9350";"74";"1475234005985";"0";"";""
"7";"9351";"9740";"43";"1475234005985";"0";"";""
"8";"9741";"10000";"28";"1475234005986";"0";"";""
"8";"1";"10000";"1229";"1475234005979";"9";"true";"Prim71"
"2";"24676";"46753";"2100";"1475234005989";"7";"";""
"1";"1";"24675";"2731";"1475234005989";"7";"";""
"3";"46754";"63636";"1548";"1475234005998";"8";"";""
"4";"63637";"77922";"1276";"1475234005999";"11";"";""
"5";"77923";"87012";"796";"1475234006010";"4";"";""
"6";"87013";"93506";"580";"1475234006015";"2";"";""
"7";"93507";"97402";"337";"1475234006017";"2";"";""
"8";"97403";"100000";"224";"1475234006020";"1";"";""
"8";"1";"100000";"9592";"1475234005989";"35";"true";"Prim71"
"1";"1";"246753";"21773";"1475234006026";"110";"";""
"2";"246754";"467532";"17252";"1475234006027";"167";"";""
"4";"636364";"779220";"10586";"1475234006136";"155";"";""
"3";"467533";"636363";"12800";"1475234006061";"195";"";""
"6";"870130";"935064";"4737";"1475234006293";"55";"";""
"5";"779221";"870129";"6694";"1475234006195";"107";"";""
"7";"935065";"974025";"2801";"1475234006334";"33";"";""
"8";"974026";"1000000";"1855";"1475234006366";"30";"";""
"8";"1";"1000000";"78498";"1475234006026";"371";"true";"Prim71"
"8";"9740260";"10000000";"16012";"1475234007058";"1368";"";""
"7";"9350650";"9740259";"24233";"1475234006901";"1875";"";""
"6";"8701299";"9350649";"40537";"1475234006726";"3069";"";""
"5";"7792208";"8701298";"57141";"1475234006591";"3863";"";""
"1";"1";"2467532";"180882";"1475234006403";"4565";"";""
"4";"6363637";"7792207";"90535";"1475234006498";"4932";"";""
"3";"4675325";"6363636";"108784";"1475234006438";"5196";"";""
"2";"2467533";"4675324";"146455";"1475234006404";"5361";"";""
"8";"1";"10000000";"664579";"1475234006401";"5365";"true";"Prim71"
"1";"1";"2300";"342";"1475234011804";"0";"";""
"2";"2301";"4200";"232";"1475234011804";"0";"";""
"3";"4201";"5900";"202";"1475234011804";"0";"";""
"4";"5901";"7200";"143";"1475234011805";"0";"";""
"6";"8301";"9000";"75";"1475234011806";"1";"";""
"7";"9001";"9500";"60";"1475234011807";"0";"";""
"8";"9501";"9800";"31";"1475234011807";"0";"";""
"5";"7201";"8300";"123";"1475234011806";"0";"";""
"9";"9801";"10000";"21";"1475234011809";"0";"";""
"9";"1";"10000";"1229";"1475234011804";"6";"true";"Prim71"
"1";"1";"23000";"2564";"1475234011810";"5";"";""
"2";"23001";"42000";"1828";"1475234011810";"5";"";""
"3";"42001";"59000";"1571";"1475234011810";"6";"";""
"4";"59001";"72000";"1165";"1475234011814";"5";"";""
"7";"90001";"95000";"444";"1475234011817";"2";"";""
"6";"83001";"90000";"607";"1475234011817";"3";"";""
"8";"95001";"98000";"261";"1475234011819";"1";"";""
"5";"72001";"83000";"978";"1475234011816";"4";"";""
"9";"98001";"100000";"174";"1475234011820";"0";"";""
"9";"1";"100000";"9592";"1475234011809";"12";"true";"Prim71"
"4";"590001";"720000";"9678";"1475234011823";"97";"";""
"1";"1";"230000";"20437";"1475234011822";"118";"";""
"5";"720001";"830000";"8132";"1475234011868";"93";"";""
"3";"420001";"590000";"12961";"1475234011823";"126";"";""
"2";"230001";"420000";"14953";"1475234011822";"172";"";""
"6";"830001";"900000";"5113";"1475234011934";"67";"";""
"7";"900001";"950000";"3633";"1475234011956";"54";"";""
"8";"950001";"980000";"2160";"1475234011996";"35";"";""
"9";"980001";"1000000";"1431";"1475234012010";"22";"";""
"9";"1";"1000000";"78498";"1475234011822";"210";"true";"Prim71"
"9";"9800001";"10000000";"12314";"1475234012690";"927";"";""
"8";"9500001";"9800000";"18687";"1475234012550";"1428";"";""
"7";"9000001";"9500000";"31089";"1475234012374";"2297";"";""
"6";"8300001";"9000000";"43892";"1475234012268";"2920";"";""
"1";"1";"2300000";"169511";"1475234012035";"3981";"";""
"5";"7200001";"8300000";"69278";"1475234012154";"4184";"";""
"4";"5900001";"7200000";"82890";"1475234012082";"4553";"";""
"2";"2300001";"4200000";"126803";"1475234012038";"5036";"";""
"3";"4200001";"5900000";"110115";"1475234012038";"5140";"";""
"9";"1";"10000000";"664579";"1475234012035";"5144";"true";"Prim71"
"1";"1";"2248";"334";"1475234017227";"0";"";""
"2";"2249";"4031";"223";"1475234017227";"1";"";""
"3";"4032";"5503";"170";"1475234017228";"0";"";""
"4";"5504";"6821";"149";"1475234017230";"1";"";""
"5";"6822";"7829";"114";"1475234017232";"0";"";""
"6";"7830";"8682";"91";"1475234017233";"0";"";""
"7";"8683";"9224";"62";"1475234017234";"0";"";""
